order_id,date,session_id,user_id,first_product_id_in_cart,products_purchased,price_in_usd,cogs_in_usd
2029,2012-11-27,51288,41135,1,1,14.99,7.99
2030,2012-11-27,51289,47022,1,1,14.99,7.99
2031,2012-11-27,51290,47023,1,1,14.99,7.99
2032,2012-11-27,51336,47059,1,1,14.99,7.99
2033,2012-11-27,51352,47073,1,1,14.99,7.99
2034,2012-11-27,51366,47085,1,1,14.99,7.99
2035,2012-11-27,51391,47107,1,1,14.99,7.99
2036,2012-11-27,51424,47135,1,1,14.99,7.99
2037,2012-11-27,51428,34999,1,1,14.99,7.99
2038,2012-11-28,51481,47189,1,1,14.99,7.99
2039,2012-11-28,51484,47192,1,1,14.99,7.99
2040,2012-11-28,51513,47216,1,1,14.99,7.99
2041,2012-11-28,51562,47256,1,1,14.99,7.99
2042,2012-11-28,51601,47287,1,1,14.99,7.99
2043,2012-11-28,51608,47293,1,1,14.99,7.99
2044,2012-11-28,51623,23285,1,1,14.99,7.99
2045,2012-11-28,51645,47324,1,1,14.99,7.99
2046,2012-11-28,51647,24572,1,1,14.99,7.99
2047,2012-11-28,51673,37647,1,1,14.99,7.99
2048,2012-11-28,51684,47357,1,1,14.99,7.99
2049,2012-11-28,51697,47369,1,1,14.99,7.99
2050,2012-11-28,51737,47405,1,1,14.99,7.99
2051,2012-11-29,51792,47455,1,1,14.99,7.99
2052,2012-11-29,51811,47472,1,1,14.99,7.99
2053,2012-11-29,51814,47473,1,1,14.99,7.99
2054,2012-11-29,51848,47503,1,1,14.99,7.99
2055,2012-11-29,51879,47525,1,1,14.99,7.99
2056,2012-11-29,51885,47530,1,1,14.99,7.99
2057,2012-11-29,51962,47589,1,1,14.99,7.99
2058,2012-11-29,51977,47599,1,1,14.99,7.99
2059,2012-11-29,51994,29971,1,1,14.99,7.99
2060,2012-11-29,52008,47623,1,1,14.99,7.99
2061,2012-11-29,52040,47650,1,1,14.99,7.99
2062,2012-11-29,52086,47690,1,1,14.99,7.99
2063,2012-11-30,52120,47718,1,1,14.99,7.99
2064,2012-11-30,52125,47722,1,1,14.99,7.99
2065,2012-11-30,52128,47725,1,1,14.99,7.99
2066,2012-11-30,52187,47772,1,1,14.99,7.99
2067,2012-11-30,52233,47812,1,1,14.99,7.99
2068,2012-11-30,52277,30514,1,1,14.99,7.99
2069,2012-11-30,52286,47856,1,1,14.99,7.99
2070,2012-11-30,52285,47855,1,1,14.99,7.99
2071,2012-11-30,52308,28105,1,1,14.99,7.99
2072,2012-11-30,52312,47876,1,1,14.99,7.99
2073,2012-11-30,52319,47883,1,1,14.99,7.99
2074,2012-11-30,52325,47888,1,1,14.99,7.99
2075,2012-11-30,52331,39651,1,1,14.99,7.99
2076,2012-11-30,52335,31866,1,1,14.99,7.99
2077,2012-11-30,52380,23407,1,1,14.99,7.99
2078,2012-11-30,52384,47936,1,1,14.99,7.99
2079,2012-11-30,52385,47937,1,1,14.99,7.99
2080,2012-11-30,52388,47939,1,1,14.99,7.99
2081,2012-12-01,52409,47957,1,1,14.99,7.99
2082,2012-12-01,52420,31508,1,1,14.99,7.99
2083,2012-12-01,52447,47987,1,1,14.99,7.99
2084,2012-12-01,52451,47991,1,1,14.99,7.99
2085,2012-12-01,52489,48026,1,1,14.99,7.99
2086,2012-12-01,52531,48065,1,1,14.99,7.99
2087,2012-12-01,52534,48067,1,1,14.99,7.99
2088,2012-12-01,52543,48075,1,1,14.99,7.99
2089,2012-12-02,52573,48102,1,1,14.99,7.99
2090,2012-12-02,52574,48103,1,1,14.99,7.99
2091,2012-12-02,52581,48109,1,1,14.99,7.99
2092,2012-12-02,52590,48118,1,1,14.99,7.99
2093,2012-12-02,52628,48154,1,1,14.99,7.99
2094,2012-12-02,52652,48176,1,1,14.99,7.99
2095,2012-12-02,52674,42089,1,1,14.99,7.99
2096,2012-12-02,52677,48193,1,1,14.99,7.99
2097,2012-12-02,52698,48214,1,1,14.99,7.99
2098,2012-12-02,52745,48257,1,1,14.99,7.99
2099,2012-12-03,52751,48263,1,1,14.99,7.99
2100,2012-12-03,52768,48277,1,1,14.99,7.99
2101,2012-12-03,52781,48289,1,1,14.99,7.99
2102,2012-12-03,52785,48292,1,1,14.99,7.99
2103,2012-12-03,52811,48316,1,1,14.99,7.99
2104,2012-12-03,52824,36617,1,1,14.99,7.99
2105,2012-12-03,52847,48343,1,1,14.99,7.99
2106,2012-12-03,52856,48351,1,1,14.99,7.99
2107,2012-12-03,52909,42302,1,1,14.99,7.99
2108,2012-12-03,52916,48404,1,1,14.99,7.99
2109,2012-12-03,52924,44388,1,1,14.99,7.99
2110,2012-12-03,52957,48441,1,1,14.99,7.99
2111,2012-12-03,52956,48440,1,1,14.99,7.99
2112,2012-12-03,52969,48453,1,1,14.99,7.99
2113,2012-12-03,52980,42101,1,1,14.99,7.99
2114,2012-12-03,53059,48530,1,1,14.99,7.99
2115,2012-12-03,53066,48537,1,1,14.99,7.99
2116,2012-12-03,53073,48542,1,1,14.99,7.99
2117,2012-12-03,53105,28747,1,1,14.99,7.99
2118,2012-12-03,53111,48576,1,1,14.99,7.99
2119,2012-12-03,53127,48590,1,1,14.99,7.99
2120,2012-12-03,53128,48591,1,1,14.99,7.99
2121,2012-12-03,53126,48589,1,1,14.99,7.99
2122,2012-12-03,53167,48626,1,1,14.99,7.99
2123,2012-12-03,53189,48645,1,1,14.99,7.99
2124,2012-12-04,53207,48661,1,1,14.99,7.99
2125,2012-12-04,53214,48668,1,1,14.99,7.99
2126,2012-12-04,53220,48673,1,1,14.99,7.99
2127,2012-12-04,53226,48678,1,1,14.99,7.99
2128,2012-12-04,53227,48679,1,1,14.99,7.99
2129,2012-12-04,53235,48684,1,1,14.99,7.99
2130,2012-12-04,53270,48716,1,1,14.99,7.99
2131,2012-12-04,53287,48731,1,1,14.99,7.99
2132,2012-12-04,53377,48810,1,1,14.99,7.99
2133,2012-12-04,53392,48823,1,1,14.99,7.99
2134,2012-12-04,53396,48827,1,1,14.99,7.99
2135,2012-12-04,53452,48874,1,1,14.99,7.99
2136,2012-12-04,53462,48881,1,1,14.99,7.99
2137,2012-12-04,53470,48889,1,1,14.99,7.99
2138,2012-12-04,53505,48921,1,1,14.99,7.99
2139,2012-12-04,53536,48950,1,1,14.99,7.99
2140,2012-12-04,53541,48955,1,1,14.99,7.99
2141,2012-12-04,53538,48952,1,1,14.99,7.99
2142,2012-12-04,53534,48948,1,1,14.99,7.99
2143,2012-12-04,53540,48954,1,1,14.99,7.99
2144,2012-12-04,53560,48970,1,1,14.99,7.99
2145,2012-12-04,53585,48993,1,1,14.99,7.99
2146,2012-12-04,53586,45793,1,1,14.99,7.99
2147,2012-12-04,53587,48994,1,1,14.99,7.99
2148,2012-12-04,53588,33706,1,1,14.99,7.99
2149,2012-12-04,53597,49003,1,1,14.99,7.99
2150,2012-12-04,53609,40038,1,1,14.99,7.99
2151,2012-12-04,53628,49030,1,1,14.99,7.99
2152,2012-12-04,53644,49043,1,1,14.99,7.99
2153,2012-12-04,53651,36838,1,1,14.99,7.99
2154,2012-12-05,53686,49083,1,1,14.99,7.99
2155,2012-12-05,53725,49116,1,1,14.99,7.99
2156,2012-12-05,53740,49130,1,1,14.99,7.99
2157,2012-12-05,53748,49138,1,1,14.99,7.99
2158,2012-12-05,53767,49155,1,1,14.99,7.99
2159,2012-12-05,53817,37719,1,1,14.99,7.99
2160,2012-12-05,53826,37871,1,1,14.99,7.99
2161,2012-12-05,53836,49215,1,1,14.99,7.99
2162,2012-12-05,53846,49224,1,1,14.99,7.99
2163,2012-12-05,53849,49227,1,1,14.99,7.99
2164,2012-12-05,53881,49254,1,1,14.99,7.99
2165,2012-12-05,53900,49272,1,1,14.99,7.99
2166,2012-12-05,53913,49284,1,1,14.99,7.99
2167,2012-12-05,53955,49322,1,1,14.99,7.99
2168,2012-12-05,53958,49325,1,1,14.99,7.99
2169,2012-12-05,53977,24162,1,1,14.99,7.99
2170,2012-12-05,53979,49343,1,1,14.99,7.99
2171,2012-12-05,54006,49367,1,1,14.99,7.99
2172,2012-12-05,54018,49377,1,1,14.99,7.99
2173,2012-12-05,54027,49385,1,1,14.99,7.99
2174,2012-12-05,54087,49442,1,1,14.99,7.99
2175,2012-12-05,54102,49454,1,1,14.99,7.99
2176,2012-12-05,54105,49456,1,1,14.99,7.99
2177,2012-12-06,54165,49510,1,1,14.99,7.99
2178,2012-12-06,54176,49520,1,1,14.99,7.99
2179,2012-12-06,54183,49525,1,1,14.99,7.99
2180,2012-12-06,54184,49526,1,1,14.99,7.99
2181,2012-12-06,54233,49569,1,1,14.99,7.99
2182,2012-12-06,54240,49573,1,1,14.99,7.99
2183,2012-12-06,54282,49612,1,1,14.99,7.99
2184,2012-12-06,54310,49639,1,1,14.99,7.99
2185,2012-12-06,54318,49646,1,1,14.99,7.99
2186,2012-12-06,54371,49696,1,1,14.99,7.99
2187,2012-12-06,54380,49704,1,1,14.99,7.99
2188,2012-12-06,54390,34193,1,1,14.99,7.99
2189,2012-12-06,54408,22386,1,1,14.99,7.99
2190,2012-12-06,54409,49728,1,1,14.99,7.99
2191,2012-12-06,54420,49738,1,1,14.99,7.99
2192,2012-12-06,54432,49749,1,1,14.99,7.99
2193,2012-12-06,54442,49758,1,1,14.99,7.99
2194,2012-12-06,54458,49772,1,1,14.99,7.99
2195,2012-12-06,54507,49815,1,1,14.99,7.99
2196,2012-12-06,54522,49829,1,1,14.99,7.99
2197,2012-12-06,54531,34446,1,1,14.99,7.99
2198,2012-12-06,54559,49862,1,1,14.99,7.99
2199,2012-12-06,54583,49885,1,1,14.99,7.99
2200,2012-12-06,54609,49909,1,1,14.99,7.99
2201,2012-12-06,54616,49916,1,1,14.99,7.99
2202,2012-12-06,54617,49917,1,1,14.99,7.99
2203,2012-12-06,54624,49922,1,1,14.99,7.99
2204,2012-12-06,54629,49927,1,1,14.99,7.99
2205,2012-12-07,54665,49956,1,1,14.99,7.99
2206,2012-12-07,54667,49958,1,1,14.99,7.99
2207,2012-12-07,54680,49969,1,1,14.99,7.99
2208,2012-12-07,54695,49983,1,1,14.99,7.99
2209,2012-12-07,54697,49984,1,1,14.99,7.99
2210,2012-12-07,54740,50021,1,1,14.99,7.99
2211,2012-12-07,54803,50077,1,1,14.99,7.99
2212,2012-12-07,54807,50081,1,1,14.99,7.99
2213,2012-12-07,54810,50084,1,1,14.99,7.99
2214,2012-12-07,54815,23583,1,1,14.99,7.99
2215,2012-12-07,54845,50112,1,1,14.99,7.99
2216,2012-12-07,54900,32189,1,1,14.99,7.99
2217,2012-12-07,54911,50173,1,1,14.99,7.99
2218,2012-12-07,54933,50193,1,1,14.99,7.99
2219,2012-12-07,54955,50214,1,1,14.99,7.99
2220,2012-12-07,55009,50262,1,1,14.99,7.99
2221,2012-12-07,55033,50284,1,1,14.99,7.99
2222,2012-12-07,55064,24973,1,1,14.99,7.99
2223,2012-12-08,55075,50323,1,1,14.99,7.99
2224,2012-12-08,55113,50359,1,1,14.99,7.99
2225,2012-12-08,55152,50393,1,1,14.99,7.99
2226,2012-12-08,55156,50397,1,1,14.99,7.99
2227,2012-12-08,55165,50406,1,1,14.99,7.99
2228,2012-12-08,55189,50428,1,1,14.99,7.99
2229,2012-12-08,55198,28163,1,1,14.99,7.99
2230,2012-12-08,55226,50460,1,1,14.99,7.99
2231,2012-12-08,55229,50463,1,1,14.99,7.99
2232,2012-12-08,55252,50484,1,1,14.99,7.99
2233,2012-12-08,55256,50488,1,1,14.99,7.99
2234,2012-12-09,55293,50520,1,1,14.99,7.99
2235,2012-12-09,55307,50532,1,1,14.99,7.99
2236,2012-12-09,55331,50552,1,1,14.99,7.99
2237,2012-12-09,55353,50573,1,1,14.99,7.99
2238,2012-12-09,55410,50623,1,1,14.99,7.99
2239,2012-12-09,55435,23705,1,1,14.99,7.99
2240,2012-12-09,55442,50650,1,1,14.99,7.99
2241,2012-12-09,55449,47897,1,1,14.99,7.99
2242,2012-12-09,55464,50668,1,1,14.99,7.99
2243,2012-12-10,55475,29134,1,1,14.99,7.99
2244,2012-12-10,55531,50728,1,1,14.99,7.99
2245,2012-12-10,55533,50730,1,1,14.99,7.99
2246,2012-12-10,55551,50745,1,1,14.99,7.99
2247,2012-12-10,55561,50753,1,1,14.99,7.99
2248,2012-12-10,55572,50763,1,1,14.99,7.99
2249,2012-12-10,55591,50781,1,1,14.99,7.99
2250,2012-12-10,55596,50785,1,1,14.99,7.99
2251,2012-12-10,55602,50790,1,1,14.99,7.99
2252,2012-12-10,55603,50791,1,1,14.99,7.99
2253,2012-12-10,55617,50803,1,1,14.99,7.99
2254,2012-12-10,55619,50804,1,1,14.99,7.99
2255,2012-12-10,55666,50846,1,1,14.99,7.99
2256,2012-12-10,55678,50856,1,1,14.99,7.99
2257,2012-12-10,55698,50874,1,1,14.99,7.99
2258,2012-12-10,55703,50879,1,1,14.99,7.99
2259,2012-12-10,55714,44075,1,1,14.99,7.99
2260,2012-12-10,55740,50911,1,1,14.99,7.99
2261,2012-12-10,55758,50928,1,1,14.99,7.99
2262,2012-12-10,55789,31709,1,1,14.99,7.99
2263,2012-12-10,55816,30525,1,1,14.99,7.99
2264,2012-12-11,55867,35865,1,1,14.99,7.99
2265,2012-12-11,55903,51052,1,1,14.99,7.99
2266,2012-12-11,55910,51059,1,1,14.99,7.99
2267,2012-12-11,55930,51077,1,1,14.99,7.99
2268,2012-12-11,55951,51097,1,1,14.99,7.99
2269,2012-12-11,56012,51149,1,1,14.99,7.99
2270,2012-12-11,56041,51175,1,1,14.99,7.99
2271,2012-12-11,56064,51196,1,1,14.99,7.99
2272,2012-12-11,56066,51198,1,1,14.99,7.99
2273,2012-12-11,56085,51215,1,1,14.99,7.99
2274,2012-12-11,56105,51233,1,1,14.99,7.99
2275,2012-12-11,56106,51234,1,1,14.99,7.99
2276,2012-12-11,56111,51239,1,1,14.99,7.99
2277,2012-12-11,56116,51241,1,1,14.99,7.99
2278,2012-12-11,56128,51250,1,1,14.99,7.99
2279,2012-12-11,56131,51253,1,1,14.99,7.99
2280,2012-12-11,56147,51269,1,1,14.99,7.99
2281,2012-12-11,56154,51275,1,1,14.99,7.99
2282,2012-12-11,56155,51276,1,1,14.99,7.99
2283,2012-12-11,56181,51299,1,1,14.99,7.99
2284,2012-12-11,56186,51304,1,1,14.99,7.99
2285,2012-12-11,56194,51311,1,1,14.99,7.99
2286,2012-12-11,56244,51359,1,1,14.99,7.99
2287,2012-12-11,56243,51358,1,1,14.99,7.99
2288,2012-12-11,56278,51389,1,1,14.99,7.99
2289,2012-12-12,56281,51391,1,1,14.99,7.99
2290,2012-12-12,56318,51425,1,1,14.99,7.99
2291,2012-12-12,56324,51431,1,1,14.99,7.99
2292,2012-12-12,56363,51464,1,1,14.99,7.99
2293,2012-12-12,56375,51474,1,1,14.99,7.99
2294,2012-12-12,56403,51501,1,1,14.99,7.99
2295,2012-12-12,56416,35440,1,1,14.99,7.99
2296,2012-12-12,56422,51519,1,1,14.99,7.99
2297,2012-12-12,56423,31364,1,1,14.99,7.99
2298,2012-12-12,56441,51532,1,1,14.99,7.99
2299,2012-12-12,56446,22386,1,1,14.99,7.99
2300,2012-12-12,56473,40656,1,1,14.99,7.99
2301,2012-12-12,56516,51593,1,1,14.99,7.99
2302,2012-12-12,56572,51640,1,1,14.99,7.99
2303,2012-12-12,56578,51645,1,1,14.99,7.99
2304,2012-12-12,56594,51657,1,1,14.99,7.99
2305,2012-12-12,56609,51671,1,1,14.99,7.99
2306,2012-12-12,56620,39871,1,1,14.99,7.99
2307,2012-12-12,56644,51702,1,1,14.99,7.99
2308,2012-12-12,56655,51713,1,1,14.99,7.99
2309,2012-12-12,56691,51743,1,1,14.99,7.99
2310,2012-12-12,56716,51760,1,1,14.99,7.99
2311,2012-12-13,56731,51773,1,1,14.99,7.99
2312,2012-12-13,56737,51779,1,1,14.99,7.99
2313,2012-12-13,56736,51778,1,1,14.99,7.99
2314,2012-12-13,56751,51790,1,1,14.99,7.99
2315,2012-12-13,56764,51801,1,1,14.99,7.99
2316,2012-12-13,56787,51820,1,1,14.99,7.99
2317,2012-12-13,56864,51886,1,1,14.99,7.99
2318,2012-12-13,56878,51897,1,1,14.99,7.99
2319,2012-12-13,56893,43679,1,1,14.99,7.99
2320,2012-12-13,56905,30942,1,1,14.99,7.99
2321,2012-12-13,56913,51924,1,1,14.99,7.99
2322,2012-12-13,56957,47271,1,1,14.99,7.99
2323,2012-12-13,57020,52016,1,1,14.99,7.99
2324,2012-12-13,57038,38356,1,1,14.99,7.99
2325,2012-12-13,57042,33393,1,1,14.99,7.99
2326,2012-12-13,57076,21944,1,1,14.99,7.99
2327,2012-12-13,57103,52082,1,1,14.99,7.99
2328,2012-12-13,57118,52093,1,1,14.99,7.99
2329,2012-12-13,57131,52103,1,1,14.99,7.99
2330,2012-12-14,57181,34516,1,1,14.99,7.99
2331,2012-12-14,57187,52151,1,1,14.99,7.99
2332,2012-12-14,57191,52154,1,1,14.99,7.99
2333,2012-12-14,57194,52155,1,1,14.99,7.99
2334,2012-12-14,57252,52208,1,1,14.99,7.99
2335,2012-12-14,57272,52226,1,1,14.99,7.99
2336,2012-12-14,57279,52233,1,1,14.99,7.99
2337,2012-12-14,57290,52244,1,1,14.99,7.99
2338,2012-12-14,57308,52259,1,1,14.99,7.99
2339,2012-12-14,57315,52264,1,1,14.99,7.99
2340,2012-12-14,57318,52267,1,1,14.99,7.99
2341,2012-12-14,57320,52269,1,1,14.99,7.99
2342,2012-12-14,57327,52276,1,1,14.99,7.99
2343,2012-12-14,57336,52285,1,1,14.99,7.99
2344,2012-12-14,57378,52325,1,1,14.99,7.99
2345,2012-12-14,57406,52350,1,1,14.99,7.99
2346,2012-12-14,57416,52360,1,1,14.99,7.99
2347,2012-12-14,57445,52384,1,1,14.99,7.99
2348,2012-12-14,57457,43957,1,1,14.99,7.99
2349,2012-12-14,57462,32699,1,1,14.99,7.99
2350,2012-12-14,57473,52407,1,1,14.99,7.99
2351,2012-12-14,57498,52426,1,1,14.99,7.99
2352,2012-12-14,57530,50190,1,1,14.99,7.99
2353,2012-12-15,57554,29118,1,1,14.99,7.99
2354,2012-12-15,57590,52506,1,1,14.99,7.99
2355,2012-12-15,57641,52553,1,1,14.99,7.99
2356,2012-12-15,57673,47990,1,1,14.99,7.99
2357,2012-12-16,57790,52687,1,1,14.99,7.99
2358,2012-12-16,57793,52689,1,1,14.99,7.99
2359,2012-12-16,57804,52699,1,1,14.99,7.99
2360,2012-12-16,57845,52734,1,1,14.99,7.99
2361,2012-12-16,57879,52763,1,1,14.99,7.99
2362,2012-12-16,57896,52777,1,1,14.99,7.99
2363,2012-12-16,57901,52779,1,1,14.99,7.99
2364,2012-12-16,57939,52814,1,1,14.99,7.99
2365,2012-12-16,57942,52817,1,1,14.99,7.99
2366,2012-12-17,57965,52837,1,1,14.99,7.99
2367,2012-12-17,58028,52897,1,1,14.99,7.99
2368,2012-12-17,58029,52898,1,1,14.99,7.99
2369,2012-12-17,58047,52914,1,1,14.99,7.99
2370,2012-12-17,58097,52956,1,1,14.99,7.99
2371,2012-12-17,58113,52971,1,1,14.99,7.99
2372,2012-12-17,58123,52981,1,1,14.99,7.99
2373,2012-12-17,58206,44480,1,1,14.99,7.99
2374,2012-12-17,58211,53058,1,1,14.99,7.99
2375,2012-12-17,58227,53073,1,1,14.99,7.99
2376,2012-12-17,58229,53074,1,1,14.99,7.99
2377,2012-12-17,58232,53077,1,1,14.99,7.99
2378,2012-12-17,58244,53087,1,1,14.99,7.99
2379,2012-12-17,58298,51432,1,1,14.99,7.99
2380,2012-12-17,58305,53138,1,1,14.99,7.99
2381,2012-12-17,58316,53149,1,1,14.99,7.99
2382,2012-12-17,58325,42544,1,1,14.99,7.99
2383,2012-12-17,58359,53182,1,1,14.99,7.99
2384,2012-12-17,58362,53185,1,1,14.99,7.99
2385,2012-12-17,58363,53186,1,1,14.99,7.99
2386,2012-12-17,58380,53201,1,1,14.99,7.99
2387,2012-12-18,58418,53233,1,1,14.99,7.99
2388,2012-12-18,58439,53252,1,1,14.99,7.99
2389,2012-12-18,58444,34601,1,1,14.99,7.99
2390,2012-12-18,58482,53285,1,1,14.99,7.99
2391,2012-12-18,58500,53303,1,1,14.99,7.99
2392,2012-12-18,58517,53320,1,1,14.99,7.99
2393,2012-12-18,58551,53350,1,1,14.99,7.99
2394,2012-12-18,58552,53351,1,1,14.99,7.99
2395,2012-12-18,58569,53367,1,1,14.99,7.99
2396,2012-12-18,58621,53409,1,1,14.99,7.99
2397,2012-12-18,58627,53414,1,1,14.99,7.99
2398,2012-12-18,58631,45969,1,1,14.99,7.99
2399,2012-12-18,58657,53438,1,1,14.99,7.99
2400,2012-12-18,58697,53474,1,1,14.99,7.99
2401,2012-12-18,58714,53490,1,1,14.99,7.99
2402,2012-12-18,58769,53537,1,1,14.99,7.99
2403,2012-12-18,58783,53549,1,1,14.99,7.99
2404,2012-12-18,58784,53550,1,1,14.99,7.99
2405,2012-12-18,58785,53551,1,1,14.99,7.99
2406,2012-12-18,58790,53555,1,1,14.99,7.99
2407,2012-12-18,58801,53564,1,1,14.99,7.99
2408,2012-12-18,58804,53567,1,1,14.99,7.99
2409,2012-12-18,58813,53575,1,1,14.99,7.99
2410,2012-12-18,58828,53588,1,1,14.99,7.99
2411,2012-12-18,58848,53607,1,1,14.99,7.99
2412,2012-12-19,58891,53647,1,1,14.99,7.99
2413,2012-12-19,58930,31193,1,1,14.99,7.99
2414,2012-12-19,58951,49908,1,1,14.99,7.99
2415,2012-12-19,58956,36641,1,1,14.99,7.99
2416,2012-12-19,58961,53708,1,1,14.99,7.99
2417,2012-12-19,58992,53733,1,1,14.99,7.99
2418,2012-12-19,59026,53764,1,1,14.99,7.99
2419,2012-12-19,59038,53774,1,1,14.99,7.99
2420,2012-12-19,59064,53796,1,1,14.99,7.99
2421,2012-12-19,59077,53809,1,1,14.99,7.99
2422,2012-12-19,59088,53818,1,1,14.99,7.99
2423,2012-12-19,59108,53833,1,1,14.99,7.99
2424,2012-12-19,59120,53842,1,1,14.99,7.99
2425,2012-12-19,59135,48361,1,1,14.99,7.99
2426,2012-12-19,59160,53877,1,1,14.99,7.99
2427,2012-12-19,59178,53893,1,1,14.99,7.99
2428,2012-12-19,59194,53906,1,1,14.99,7.99
2429,2012-12-19,59205,53916,1,1,14.99,7.99
2430,2012-12-19,59223,33993,1,1,14.99,7.99
2431,2012-12-19,59216,53927,1,1,14.99,7.99
2432,2012-12-19,59229,36234,1,1,14.99,7.99
2433,2012-12-19,59245,53951,1,1,14.99,7.99
2434,2012-12-19,59258,53963,1,1,14.99,7.99
2435,2012-12-19,59268,53972,1,1,14.99,7.99
2436,2012-12-19,59319,54015,1,1,14.99,7.99
2437,2012-12-19,59332,54026,1,1,14.99,7.99
2438,2012-12-19,59333,54027,1,1,14.99,7.99
2439,2012-12-19,59339,54033,1,1,14.99,7.99
2440,2012-12-20,59368,54060,1,1,14.99,7.99
2441,2012-12-20,59376,34265,1,1,14.99,7.99
2442,2012-12-20,59388,54074,1,1,14.99,7.99
2443,2012-12-20,59395,54080,1,1,14.99,7.99
2444,2012-12-20,59502,54178,1,1,14.99,7.99
2445,2012-12-20,59508,54183,1,1,14.99,7.99
2446,2012-12-20,59527,54199,1,1,14.99,7.99
2447,2012-12-20,59529,41384,1,1,14.99,7.99
2448,2012-12-20,59533,38702,1,1,14.99,7.99
2449,2012-12-20,59542,54211,1,1,14.99,7.99
2450,2012-12-20,59545,54214,1,1,14.99,7.99
2451,2012-12-20,59607,54265,1,1,14.99,7.99
2452,2012-12-20,59648,54300,1,1,14.99,7.99
2453,2012-12-20,59657,25800,1,1,14.99,7.99
2454,2012-12-20,59666,54315,1,1,14.99,7.99
2455,2012-12-20,59689,54337,1,1,14.99,7.99
2456,2012-12-20,59714,32525,1,1,14.99,7.99
2457,2012-12-20,59741,45311,1,1,14.99,7.99
2458,2012-12-20,59750,54390,1,1,14.99,7.99
2459,2012-12-20,59776,54416,1,1,14.99,7.99
2460,2012-12-20,59782,54422,1,1,14.99,7.99
2461,2012-12-20,59803,33149,1,1,14.99,7.99
2462,2012-12-21,59847,54482,1,1,14.99,7.99
2463,2012-12-21,59848,54483,1,1,14.99,7.99
2464,2012-12-21,59877,54505,1,1,14.99,7.99
2465,2012-12-21,59879,54507,1,1,14.99,7.99
2466,2012-12-21,59892,54519,1,1,14.99,7.99
2467,2012-12-21,59896,35017,1,1,14.99,7.99
2468,2012-12-21,59915,54538,1,1,14.99,7.99
2469,2012-12-21,59920,54542,1,1,14.99,7.99
2470,2012-12-21,59958,43721,1,1,14.99,7.99
2471,2012-12-21,60011,54621,1,1,14.99,7.99
2472,2012-12-21,60033,54639,1,1,14.99,7.99
2473,2012-12-21,60058,32321,1,1,14.99,7.99
2474,2012-12-21,60086,54684,1,1,14.99,7.99
2475,2012-12-21,60098,54694,1,1,14.99,7.99
2476,2012-12-21,60101,54697,1,1,14.99,7.99
2477,2012-12-21,60110,54706,1,1,14.99,7.99
2478,2012-12-21,60168,54757,1,1,14.99,7.99
2479,2012-12-21,60170,54759,1,1,14.99,7.99
2480,2012-12-21,60193,54779,1,1,14.99,7.99
2481,2012-12-21,60221,54805,1,1,14.99,7.99
2482,2012-12-21,60242,54825,1,1,14.99,7.99
2483,2012-12-22,60272,54852,1,1,14.99,7.99
2484,2012-12-22,60304,54879,1,1,14.99,7.99
2485,2012-12-22,60305,54880,1,1,14.99,7.99
2486,2012-12-22,60312,54884,1,1,14.99,7.99
2487,2012-12-22,60353,54920,1,1,14.99,7.99
2488,2012-12-22,60361,54928,1,1,14.99,7.99
2489,2012-12-22,60396,34750,1,1,14.99,7.99
2490,2012-12-22,60441,54997,1,1,14.99,7.99
2491,2012-12-22,60453,55009,1,1,14.99,7.99
2492,2012-12-23,60516,55057,1,1,14.99,7.99
2493,2012-12-23,60521,42432,1,1,14.99,7.99
2494,2012-12-23,60524,55064,1,1,14.99,7.99
2495,2012-12-23,60570,55103,1,1,14.99,7.99
2496,2012-12-23,60587,54471,1,1,14.99,7.99
2497,2012-12-23,60607,55131,1,1,14.99,7.99
2498,2012-12-24,60618,55139,1,1,14.99,7.99
2499,2012-12-24,60620,37105,1,1,14.99,7.99
2500,2012-12-24,60622,55141,1,1,14.99,7.99
2501,2012-12-24,60632,55148,1,1,14.99,7.99
2502,2012-12-24,60646,55160,1,1,14.99,7.99
2503,2012-12-24,60647,54132,1,1,14.99,7.99
2504,2012-12-24,60677,55185,1,1,14.99,7.99
2505,2012-12-24,60781,53165,1,1,14.99,7.99
2506,2012-12-24,60793,55267,1,1,14.99,7.99
2507,2012-12-24,60798,55270,1,1,14.99,7.99
2508,2012-12-24,60811,55280,1,1,14.99,7.99
2509,2012-12-24,60826,55292,1,1,14.99,7.99
2510,2012-12-24,60833,55299,1,1,14.99,7.99
2511,2012-12-24,60856,38429,1,1,14.99,7.99
2512,2012-12-25,60898,55348,1,1,14.99,7.99
2513,2012-12-25,60928,55372,1,1,14.99,7.99
2514,2012-12-25,60948,55387,1,1,14.99,7.99
2515,2012-12-25,60973,55407,1,1,14.99,7.99
2516,2012-12-25,60993,55423,1,1,14.99,7.99
2517,2012-12-25,61011,55439,1,1,14.99,7.99
2518,2012-12-25,61019,44543,1,1,14.99,7.99
2519,2012-12-25,61026,55449,1,1,14.99,7.99
2520,2012-12-25,61035,55458,1,1,14.99,7.99
2521,2012-12-25,61039,55461,1,1,14.99,7.99
2522,2012-12-25,61060,55476,1,1,14.99,7.99
2523,2012-12-25,61061,55477,1,1,14.99,7.99
2524,2012-12-26,61141,55535,1,1,14.99,7.99
2525,2012-12-26,61145,55538,1,1,14.99,7.99
2526,2012-12-26,61163,52842,1,1,14.99,7.99
